X,Y,Tm,P,tree_genus,BURNCLAS
-140.400958703552,65.1878389685759,16.2,75.6,Pice,4.0
-140.572517995842,66.034479966219,13.8,30.3,Pice,4.0
-140.295413426384,66.4868216884437,13.8,30.3,Pice,4.0
-138.868634939653,67.3235523759472,13.8,30.3,Pice,4.0
-136.357282243888,63.9320124495603,15.1,42.2,Abie,4.0
-139.426236048511,67.2348593486951,13.8,30.3,Pice,4.0
-140.458332849347,66.9727671233337,13.8,30.3,Pice,4.0
-140.638341828086,67.2845538758392,13.8,30.3,Pice,4.0
-139.438863223981,67.1972668311643,13.8,30.3,Pice,4.0
-136.970660060998,63.7146702158245,14.0,42.6,Pice,4.0
-104.779227226494,61.2584474602118,11.9,35.9,Pice,4.0
-106.038390369153,61.3198360198906,15.3,18.9,Pice,4.0
-111.160859268951,61.04805875846,17.5,30.8,Pinu,4.0
-114.311817602585,60.6111448992894,14.7,38.7,Pice,4.0
-116.81207170678,60.2435934745215,7.3,14.6,Betu,4.0
-107.385711155223,62.6212194977161,12.6,40.0,Pice,4.0
-122.490013077222,62.1900350743648,17.1,41.9,Pice,4.0
-115.193850004214,49.2675200038404,5.8,22.6,Pseu,4.0
-115.675039002753,49.6598340045227,8.1,14.6,Pice,4.0
-119.413724998338,49.039187002919,19.2,41.5,Pseu,4.0
-119.58108249448,49.0727914371531,23.6,35.2,Pice,4.0
-119.63222599553,49.2933320021828,22.0,0.8,Pseu,4.0
-117.515320003462,49.8598399996169,20.1,40.4,Pseu,4.0
-117.082029993802,50.1908040004303,5.3,19.4,Pseu,4.0
-116.947710672107,50.5488425410378,18.2,69.5,Pseu,4.0
-121.347222703506,49.5949560435376,10.8,62.5,Pseu,4.0
-119.304145827526,50.2239516907292,21.3,18.4,Popu,4.0
-120.515406701224,50.1001724821465,19.6,6.8,Popu,4.0
-117.233949999885,50.9512500000889,18.8,10.0,Abie,4.0
-117.5178870014,50.9285269958995,14.3,82.2,Pice,4.0
-122.655231547729,49.6087715537595,19.1,1.4,Pseu,4.0
-118.432419640082,50.8732937750233,19.6,48.8,Thuj,4.0
-117.730320375111,51.1784436147439,12.2,84.2,Abie,4.0
-120.43658500188,50.5796659986695,9.5,21.8,Pseu,4.0
-117.709223004634,51.7681790039531,8.5,129.0,Thuj,4.0
-120.922001006453,50.520375002358,20.7,6.8,Pinu,4.0
-122.458502004108,50.1671829986351,20.9,0.3,Tsug,4.0
-120.610989001244,50.7529520009497,22.8,1.2,Pseu,4.0
-121.296570866698,50.4869755952001,23.7,25.0,Pseu,4.0
-121.281248742973,50.6187927577271,10.1,4.0,Pseu,4.0
-121.297468911447,50.70869558806,24.3,31.0,Popu,4.0
-120.962967997838,50.792614998725,4.0,59.6,Pseu,4.0
-121.401922229139,50.8902072870039,10.1,4.0,Pseu,4.0
-122.45548068611,50.597900200824,8.7,31.3,Pseu,4.0
-118.54024232739,51.6921237147748,19.0,26.5,Abie,4.0
-121.348111002493,51.2437180035922,17.3,25.0,Pinu,4.0
-118.214873553216,52.2149516678089,15.6,74.4,Pice,4.0
-118.959966380969,52.0659846676698,15.6,74.4,Abie,4.0
-121.995084005672,51.4240960013769,4.3,21.5,Pseu,4.0
-119.1267244278,52.348708072862,17.7,119.8,Pice,4.0
-119.516526861909,52.5269519806959,17.7,119.8,Thuj,4.0
-119.898817276038,52.5504930472199,17.7,119.8,Abie,4.0
-122.005122232413,52.0969904303793,4.1,36.2,Pseu,4.0
-120.0705200077,52.9520800019134,17.0,75.0,Abie,4.0
-122.485768004249,51.9955329730209,6.3,36.2,Pseu,4.0
-120.230092856548,52.6199124709064,15.3,78.6,Pseu,4.0
-122.367130992418,52.0949909958594,20.3,37.2,Pseu,4.0
-120.439969996839,52.8057400044178,17.0,75.0,Abie,4.0
-123.969882999114,52.1324650022744,4.0,20.1,Pseu,4.0
-120.874020001779,53.1297300014241,17.0,75.0,Abie,4.0
-120.164200002169,53.6548600013692,17.0,75.0,Pinu,4.0
-123.621780001849,52.9973800042211,5.0,56.2,Pseu,4.0
-126.924118008026,52.2765269886155,18.6,18.0,Tsug,4.0
-122.627786004422,53.7764610026868,11.1,40.6,Pinu,4.0
-124.650850002046,53.606320001901,19.0,18.8,Pinu,4.0
-127.523000003858,53.105140003254,17.0,103.7,Pseu,4.0
-120.074808993746,55.5362460010198,1.3,9.8,Popu,4.0
-121.719256999745,55.1971860022585,11.4,82.7,Pinu,4.0
-120.545290006637,55.4961399971139,12.0,69.0,Popu,4.0
-120.017646006801,55.6721560048833,12.0,69.0,Popu,4.0
-126.819890007124,54.6027100033667,12.1,50.3,Popu,4.0
-120.39846000535,55.7408500000484,12.0,69.0,Popu,4.0
-120.248185004667,55.7852419997273,12.0,69.0,Popu,4.0
-120.223751996877,55.5970840009455,12.0,69.0,Popu,4.0
-121.009872993274,55.7863129960812,10.4,13.2,Popu,4.0
-121.844786996674,55.6192620006888,1.8,13.5,Popu,4.0
-120.741829996936,56.1701899962279,11.8,39.0,Popu,4.0
-121.411224003069,56.2288660040087,10.4,13.2,Popu,4.0
-122.320154000262,56.1176860025454,1.8,13.5,Pice,4.0
-127.97467048405,56.1936385312733,14.4,55.5,Abie,4.0
-121.139950008305,59.0307900013843,11.1,3.4,Pice,4.0
-121.189159999403,59.1068300025672,16.9,82.4,Pice,4.0
-120.181969995314,59.3801000036141,11.1,3.4,Popu,4.0
-121.774349991702,59.4051500041487,16.6,46.1,Pice,4.0
-120.931561300508,59.9219314360783,18.2,48.6,Pice,4.0
-133.981247723408,59.2070112601696,14.9,25.7,Abie,4.0
-95.5082007795457,49.0273702413623,10.6,94.0,Popu,4.0
-96.2381315338191,49.1976947779735,10.6,124.6,Popu,4.0
-96.6521257991085,50.3888636996299,8.5,38.9,Lari,4.0
-97.8411849228593,51.1973369512008,10.3,19.2,Popu,4.0
-97.3608295511632,51.4489397401307,10.3,19.2,Popu,4.0
-95.5089547996353,52.0140949176498,16.2,62.2,Pice,4.0
-96.6056450595813,52.1366705418747,16.6,109.9,Pice,4.0
-95.3679544380988,52.3349034084406,16.2,62.2,Pice,4.0
-95.992750101274,52.4244689831021,16.6,109.9,Pinu,4.0
-100.89712389154,52.5566129285899,11.4,51.2,Popu,4.0
-95.5741707614248,52.8666851736233,17.2,81.2,Pinu,4.0
-101.553031166413,52.8299371209984,11.4,51.2,Pice,4.0
-97.1809410156001,54.1260604849487,17.5,24.5,Pinu,4.0
-97.1755482897033,54.2121984711516,17.5,24.5,Pice,4.0
-101.065189718654,54.2563311774527,9.7,21.2,Lari,4.0
-93.4907953321491,54.5612068190739,17.4,45.5,Pinu,4.0
-93.6793198790615,54.8430423949853,17.2,81.2,Pice,4.0
-95.4734207147964,55.1090419463095,15.3,57.8,Pice,4.0
-100.055656246021,55.0478999679072,17.6,50.4,Pinu,4.0
-93.2740053641265,55.1882093816422,17.4,45.5,Pice,4.0
-92.3197789354531,55.2335600632575,18.0,45.5,Pice,4.0
-93.4564732122474,55.5471672927006,13.9,4.4,Pice,4.0
-92.0690337271555,55.5237183932114,18.0,45.5,Pice,4.0
-95.6434748004532,55.8257258996556,15.0,10.6,Pice,4.0
-95.7372734115105,55.9384671140783,15.0,10.6,Pice,4.0
-101.560683538563,55.7740785249112,8.9,13.2,Pinu,4.0
-96.6155325993016,56.0990863999516,16.8,39.0,Pice,4.0
-101.414283982559,56.0726587742446,16.0,63.7,Pice,4.0
-93.5643800337046,56.2987514720422,16.6,48.4,Pice,4.0
-98.1568590001697,56.2251318997619,15.1,33.6,Pice,4.0
-93.6543523346767,56.3372228544331,16.6,48.4,Pice,4.0
-93.1693859790484,56.4781979451685,13.9,4.4,Pice,4.0
-93.5264675141209,56.5845731959107,16.6,48.4,Pice,4.0
-101.570365342328,56.5619492779024,16.0,63.7,Pice,4.0
-92.8590428889675,56.7492983394879,13.9,4.4,Pice,4.0
-93.9075234991237,56.9127027003942,13.9,4.4,Pice,4.0
-101.302549338181,56.8054291628736,16.0,63.7,Pice,4.0
-101.219503514361,56.8739459740558,16.1,50.2,Pice,4.0
-100.542887199607,57.0553254999993,16.1,50.2,Pice,4.0
-99.0078127849523,57.2483712696224,15.6,48.4,Pice,4.0
-100.564492498559,57.4651215006661,16.1,50.2,Pice,4.0
-100.526260155602,57.533004313191,15.5,36.7,Pice,4.0
-101.894765198803,57.5514082994655,16.5,12.5,Pice,4.0
-101.6980844738,57.6000622656763,16.1,50.2,Pice,4.0
-100.793371888043,57.6857949515477,16.5,12.5,Pice,4.0
-93.3473120980573,57.8946288999235,13.6,52.0,Pice,4.0
-99.0298015310388,57.6591842455365,15.6,48.4,Pice,4.0
-101.946378398733,58.0266479001252,15.8,3.2,Pice,4.0
-98.9659102430556,58.3327907191373,13.8,63.4,Pice,4.0
-98.4820201064546,58.5914682223176,15.9,42.8,Pice,4.0
-95.0032354880089,58.8096142999719,14.6,23.4,Pice,4.0
-101.434696511933,58.6367171267149,15.5,36.7,Pice,4.0
-101.667135490406,58.641490995271,16.1,50.2,Pice,4.0
-88.8627487264371,50.2879256761546,13.9,51.8,Pice,4.0
-94.0931807633324,51.3766119820643,17.8,63.9,Pice,4.0
-89.5007583438629,51.9609953493187,15.6,109.3,Pice,4.0
-90.0643532785999,52.4209547325863,18.3,104.5,Pice,4.0
-93.5405511999451,52.601272900221,17.4,45.5,Pice,4.0
-88.8720014006142,52.7818989998791,13.8,42.3,Pice,4.0
-86.5995218003541,52.7524896004379,16.7,86.4,Pice,4.0
-86.2905048230098,52.7894411688089,5.8,60.9,Pice,4.0
-86.7287086407595,52.9309514945273,16.7,86.4,Pice,4.0
-90.2082618156985,53.4876165150215,13.4,30.5,Pice,4.0
-89.5613857803179,53.5879953064753,16.9,41.8,Pice,4.0
-91.3361531820177,53.7640418358627,14.9,0.0,Pice,4.0
-89.8758806794745,53.7925897821968,13.2,26.3,Pice,4.0
-86.3915360252377,54.0196922093603,14.0,44.5,Pice,4.0
-87.3662111467916,52.897794928499,16.7,86.4,Pice,4.0
-111.333239546746,58.8122836347526,15.7,90.0,Popu,4.0
-112.515172166639,59.161707270824,16.1,85.2,Popu,4.0
-76.4086641553934,51.8644944351329,14.8,90.2,Pice,4.0
-76.0544806184894,52.5525085300762,14.8,90.2,Genc,4.0
-61.319962149029,51.2883207667813,14.7,61.4,Pice,4.0
-76.5327309349381,52.0839944685869,14.8,90.2,Pice,4.0
-116.167864574937,52.8683058742693,9.2,31.6,Pinu,4.0
-111.072679240078,54.3388873504453,13.2,11.5,Popu,4.0
-111.889348178366,54.6522780796091,12.9,12.4,Popu,4.0
-115.868277010736,54.0757688502362,14.6,0.2,Pice,4.0
-116.010373001748,59.8636814093664,16.1,51.4,Pice,4.0
-116.680564817703,54.0470345140189,10.9,70.3,Pinu,4.0
-115.153322463313,54.3542541465884,12.9,26.6,Popu,4.0
-111.59857753163,57.0051920397896,13.9,9.7,Betu,4.0
-112.491534699658,56.8252177401191,13.9,9.7,Lari,4.0
-112.703560882764,56.8098961741358,13.9,9.7,Lari,4.0
-112.39438198531,57.2025103408284,18.1,69.7,Pice,4.0
-110.63359277022,57.4551676141906,17.2,113.0,Pice,4.0
-111.416974290594,57.550079619778,17.2,113.0,Popu,4.0
-112.943264460609,57.7694039296593,17.1,67.4,Pice,4.0
-117.659046404233,54.5332603950992,17.5,92.0,Pice,4.0
-113.989114762518,57.9520359035302,16.7,30.2,Pice,4.0
-114.545301202416,58.4276250757553,17.1,67.4,Popu,4.0
-114.458273850915,58.613147956912,16.6,52.8,Pice,4.0
-115.12822033693,58.5246006373006,17.3,59.6,Popu,4.0
-116.626716480521,58.448814276042,16.4,51.1,Popu,4.0
-117.803819936283,58.5235577863092,16.3,82.2,Popu,4.0
-111.421207374564,59.8906508871344,15.8,79.1,Pinu,4.0
-118.649206234148,59.8368761783333,15.9,42.6,Pinu,4.0
-117.806221257794,59.1933299171956,15.7,67.0,Pice,4.0
-116.839342019513,59.4254999490174,15.7,67.0,Pice,4.0
-117.826136979892,59.3763449985846,15.7,55.6,Pice,4.0
-117.086237334451,59.6289781334762,11.7,7.7,Pice,4.0
-117.490609790578,59.5611001144119,15.7,67.0,Pice,4.0
-118.633128096472,59.7818412767038,16.9,26.6,Pice,4.0
-118.059460239655,59.9066937631686,16.6,51.4,Pinu,4.0
-115.119488680133,59.2339742760532,17.4,16.6,Pice,4.0
-104.510540400142,51.7360213997516,11.8,10.9,Popu,4.0
-109.83938502097,53.6519736300844,13.1,26.3,Popu,4.0
-102.998633808749,54.9370897223395,16.3,54.5,Pinu,4.0
-106.273639790548,54.9988392173773,13.2,18.4,Pice,4.0
-105.217171594145,55.683398369314,10.7,12.6,Pinu,4.0
-103.140765341923,56.6373101710052,16.1,51.7,Pice,4.0
-106.972183770853,56.3177939648545,14.1,31.1,Pinu,4.0
-107.688890172784,56.9235562967297,14.1,31.1,Pice,4.0
-108.599380293308,59.9459957287928,15.5,8.7,Pinu,4.0
-115.739684047518,52.6012844867548,9.2,31.6,Pinu,4.0
-114.02599764165,55.0639311997748,12.0,17.6,Popu,4.0
-118.601897259408,59.8774715944692,15.9,42.6,Pice,4.0
-112.917013851594,56.7162324339502,17.2,113.0,Pice,4.0
-115.549667505678,58.9411859697841,12.5,2.0,Pice,4.0
-114.581286908034,54.4718771439819,12.9,26.6,Popu,4.0
-112.185034634114,56.2267645859288,16.1,165.9,Pice,4.0
-115.961696643598,59.8157936640315,16.1,51.4,Pice,4.0
-113.707225729648,55.9645249499262,14.3,48.8,Popu,4.0
-115.482501655368,55.3309980145077,11.5,46.5,Popu,4.0
-114.573976127397,58.4470401351539,12.7,7.8,Popu,4.0
-115.819642984554,59.9048214381415,16.1,51.4,Pinu,4.0
-110.858146768296,55.4843912595909,13.2,11.5,Pice,4.0
-116.629780118003,54.3342695903048,10.9,70.3,Pice,4.0
-119.202054429419,59.9455437938862,16.6,51.4,Pice,4.0
-116.772525520227,56.3553207889706,15.4,57.5,Pice,4.0
-119.531870626939,58.4717302878368,14.9,54.7,Pice,4.0
-114.094407822641,58.4711944531594,17.1,67.4,Pice,4.0
-110.785012588263,57.1032846614737,13.9,9.7,Pinu,4.0
-116.456802870419,59.6980351185324,16.4,46.2,Pinu,4.0
-115.45941698978,56.7852773898623,12.9,32.9,Popu,4.0
-110.701685400589,57.237667550944,18.1,69.7,Pinu,4.0
-119.118739454469,58.4519346077837,11.6,8.4,Pice,4.0
-111.198791674669,57.2849637069806,18.1,69.7,Lari,4.0
-117.015298619306,53.1856538871591,10.9,70.3,Pinu,4.0
-116.080521377932,57.1067046799646,17.3,59.6,Pice,4.0
-111.846158499313,54.6179841902492,12.0,6.9,Popu,4.0
-116.789078780607,56.8380009802803,12.9,23.8,Pice,4.0
-114.917739852886,52.0954194214551,9.7,96.2,Popu,4.0
-116.237424975569,59.9835504468938,15.8,42.6,Pice,4.0
-116.387953785467,57.4545872866758,16.5,31.2,Pice,4.0
-116.933810361484,56.0019374893534,12.5,21.5,Popu,4.0
-114.418731015213,58.4641938376432,16.6,52.8,Popu,4.0
-110.296794875546,56.2083853603348,17.6,3.9,Pice,4.0
-117.847238478937,55.0988327702631,10.9,0.0,Pice,4.0
-112.95850695245,57.0569932092129,17.2,113.0,Lari,4.0
-113.348937998275,54.968380000098,13.1,30.0,Popu,4.0
-114.485271121575,49.6235096691462,8.8,32.4,Pinu,4.0
-112.710671929532,55.7462087310013,13.8,89.0,Pice,4.0
-110.877092219334,56.9324050996805,16.1,167.1,Lari,4.0
-110.974659108019,55.5920623038546,12.8,9.7,Pice,4.0
-115.159127597788,58.5896985514598,12.5,2.0,Popu,4.0
-115.941114373544,59.711698189563,16.1,51.4,Pice,4.0
-114.569345129253,55.4947312594989,11.5,46.5,Pice,4.0
-116.614225071269,54.103494760042,10.9,70.3,Popu,4.0
-116.951734968773,55.2230103295782,12.7,42.2,Popu,4.0
-115.11860680078,57.2653750298051,15.8,45.7,Pice,4.0
-114.941608577091,52.8450986990171,9.7,96.2,Popu,4.0
-114.862900734535,57.794937937911,12.9,32.9,Pice,4.0
-118.133601384038,59.8274450607833,16.9,26.6,Pice,4.0
-110.187361752194,55.5742292599801,14.3,91.0,Pinu,4.0
-114.436877011279,58.4627928397996,16.6,52.8,Popu,4.0
-110.029017041289,56.0181219396371,15.3,73.5,Pice,4.0
-111.855985019168,54.6170079486634,12.0,6.9,Popu,4.0
-117.990663489681,59.1849548274053,15.7,55.6,Pice,4.0
-112.123031616912,54.9178028103611,12.9,12.4,Popu,4.0
-110.588029422642,57.4237843370283,17.2,113.0,Pinu,4.0
-112.990527409898,56.7927173412009,18.1,69.7,Pice,4.0
-110.619578529699,55.8876326398229,17.6,3.9,Pice,4.0
-115.413824128354,53.5235875899438,12.5,53.5,Pice,4.0
-115.897668838711,53.046751023027,9.2,31.6,Pinu,4.0
-114.156696199982,55.2312379008587,11.5,46.5,Pice,4.0
-116.608019014803,53.6012291668299,10.9,70.3,Pice,4.0
-119.129382697525,59.8174003777953,16.6,51.4,Pinu,4.0
-114.011619409938,56.9299050304742,16.6,18.4,Pice,4.0
-112.73551798347,56.7107569050637,17.2,113.0,Lari,4.0
-116.155669589632,57.3607880802124,16.4,51.1,Pice,4.0
-114.91745922871,52.3228025992929,0.1,33.2,Pinu,4.0
-115.465038729589,58.8757853975924,17.4,16.6,Pice,4.0
-118.332962496068,59.1677329999735,15.7,55.6,Pice,4.0
-124.491040005355,54.5666400017863,10.1,19.5,Popu,4.0
-124.476143004129,49.8551720022344,18.0,0.0,Pseu,4.0
-123.820640003671,59.8373800031994,17.0,86.6,Popu,4.0
-119.250523349796,52.2920259347482,17.1,42.8,Abie,4.0
-122.630150001326,51.9835199965363,6.3,36.2,Pinu,4.0
-128.900189993286,55.3474999958288,12.1,75.4,Tsug,4.0
-125.397650001635,52.4355699971118,8.4,60.4,Pinu,4.0
-117.714949999658,50.130829997784,6.5,19.4,Pseu,4.0
-121.82835865072,49.106914089455,18.8,4.4,Pseu,4.0
-130.084446993699,56.9320519995527,11.5,96.4,Tsug,4.0
-121.149850003299,52.3719000014193,17.0,60.6,Pseu,4.0
-128.030220005127,55.3458000034583,15.1,123.6,Tsug,4.0
-116.044990000533,50.1422200033312,20.5,12.8,Pseu,4.0
-122.36113900787,49.2916309958034,19.3,3.8,Tsug,4.0
-115.643319994829,49.6132869999295,8.1,14.6,Pice,4.0
-125.681020006362,53.0890500026601,12.5,22.1,Pinu,4.0
-124.074164005054,51.41493199764,4.9,22.6,Pinu,4.0
-118.501703299764,50.2514560237759,13.7,61.8,Pseu,4.0
-122.383240569246,50.6754503659718,22.9,19.0,Pseu,4.0
-123.744520001588,53.4832000038067,19.0,18.8,Popu,4.0
-121.16440999808,51.507170004244,12.4,81.8,Pinu,4.0
-117.870749927248,52.0783395400996,15.6,74.4,Pseu,4.0
-122.28907999814,52.4187800036067,16.8,37.9,Pseu,4.0
-125.18582800551,51.9328509964269,15.9,29.3,Pseu,4.0
-121.362799001738,50.9540599961842,18.8,55.5,Pseu,4.0
-124.589169000497,55.1137469999081,15.1,55.2,Pinu,4.0
-118.669359402546,50.4360941420556,14.7,19.8,Abie,4.0
-121.739331996704,51.9097159956533,13.8,12.2,Pseu,4.0
-119.848040004941,52.9690600002981,17.7,119.8,Abie,4.0
-121.383494004557,49.2365730028574,17.2,19.0,Pseu,4.0
-119.843211353445,52.2556633630262,17.7,119.8,Abie,4.0
-125.184285591167,54.073589822994,13.5,18.5,Pinu,4.0
-123.67319528517,53.6648822584226,19.0,18.8,Pinu,4.0
-122.321434006355,52.572930003271,15.6,5.0,Pseu,4.0
-116.156359999815,50.9631500037094,19.2,96.4,Pseu,4.0
-123.15281000233,51.9979900009065,4.0,20.1,Pseu,4.0
-121.68630300161,55.6651699970618,1.8,13.5,Popu,4.0
-121.244128530537,50.8305457653106,10.1,4.0,Pseu,4.0
-122.529220008017,56.6250799970382,8.6,156.2,Pice,4.0
-122.610209994754,51.9811600001329,6.3,36.2,Pseu,4.0
-120.179358530578,52.4642240165032,20.4,33.6,Abie,4.0
-119.373175355532,49.9963421010956,20.6,4.9,Pseu,4.0
-121.444225002258,56.6522190024821,10.4,13.2,Popu,4.0
-118.431689226489,51.0430585755735,19.2,50.6,Abie,4.0
-122.915579997957,53.6198900027628,18.4,59.6,Pinu,4.0
-123.762390001079,59.9664299976223,17.0,86.6,Popu,4.0
-125.284866336948,54.0950603524172,2.0,27.9,Pinu,4.0
-115.290170000845,49.0690299981093,-0.9,10.4,Pseu,4.0
-123.032540006457,51.9623399965076,20.3,37.2,Pseu,4.0
-129.252579993782,56.0543200019825,11.5,96.4,Tsug,4.0
-125.282510003948,52.4580500001319,13.8,67.4,Pinu,4.0
-121.826449996838,53.1658099971262,18.8,28.3,Pinu,4.0
-123.159330007429,53.0448700031816,18.7,2.0,Pinu,4.0
-122.580030147077,51.7660092844397,20.3,37.2,Pinu,4.0
-122.950859998919,52.7773799971738,18.7,2.0,Pinu,4.0
-122.20556000534,59.6762299973698,16.6,46.1,Pice,4.0
-121.96371500435,51.6068649961224,13.8,1.4,Pinu,4.0
-123.202379999407,51.6959000040941,13.0,12.8,Pinu,4.0
-117.673927004531,50.1101189994929,20.0,25.6,Pice,4.0
-123.241343998336,53.8599159962141,4.8,66.3,Pinu,4.0
-115.077719994798,49.0514200033801,18.0,42.6,Pinu,4.0
-122.865530004968,51.7252000030394,20.3,37.2,Pinu,4.0
-132.855070006217,59.9330099978475,14.3,32.0,Pinu,4.0
-133.855975999225,59.6259450020319,13.9,37.8,Pice,4.0
-123.095720005752,51.9477600018431,20.3,37.2,Pseu,4.0
-122.265690007499,52.5893700030789,16.8,37.9,Pinu,4.0
-126.108827098623,52.4097158100087,19.3,10.2,Pseu,4.0
-122.731030005827,53.6046400029247,14.9,156.0,Betu,4.0
-129.85493999948,56.7444400026378,15.6,63.7,Tsug,4.0
-122.165249999292,51.4149499985797,13.8,1.4,Pinu,4.0
-127.668521140464,51.9073503940835,8.0,185.0,Thuj,4.0
-119.554193190828,49.262802088261,25.2,8.6,Pseu,4.0
-121.0586431568,50.7790735443457,16.8,60.5,Pinu,4.0
-115.60902000128,50.6515600004975,20.5,12.8,Lari,4.0
-120.849594697068,50.6787003294117,16.9,31.3,Pseu,4.0
-127.775790007209,55.1319600020681,10.5,58.5,Popu,4.0
-122.006219470581,49.0445144575529,20.3,3.2,Pseu,4.0
-121.299627513911,50.4700064882513,24.3,31.0,Pinu,4.0
-118.324018475271,50.2108246460396,20.0,25.6,Pseu,4.0
-117.80392275366,51.1415257262604,12.2,84.2,Abie,4.0
-125.304119999997,52.3051700022114,13.8,67.4,Pinu,4.0
-117.826670724916,50.856566085924,19.6,48.8,Thuj,4.0
-125.42242000122,54.5089800032617,10.5,27.7,Pinu,4.0
-125.741456742637,57.3254421058123,8.0,14.8,Pinu,4.0
-117.286399006392,50.1171049990802,20.1,40.4,Abie,4.0
-121.225612878819,52.9071250622019,17.0,60.6,Pice,4.0
-124.110489994017,49.6868590027174,16.7,81.5,Pseu,4.0
-123.94684999797,53.0379600021553,17.3,29.8,Pinu,4.0
-121.751959992968,51.920899997646,13.8,12.2,Betu,4.0
-129.089925997303,55.1307510003613,15.3,83.0,Tsug,4.0
-121.054691994858,51.1841419976144,14.8,23.8,Pseu,4.0
-125.073952005111,54.6002449974871,10.1,19.5,Pinu,4.0
-121.22149999916,53.7290399986148,16.1,64.4,Abie,4.0
-124.760205000361,48.8988309966492,17.1,8.6,Tsug,4.0
-123.57364894075,50.3057301720696,16.8,11.9,Tsug,4.0
-129.645810000879,56.6131899970767,5.9,97.5,Abie,4.0
-122.066060007384,56.2658700034209,11.4,82.7,Popu,4.0
-126.394857676505,53.1070654263518,17.8,58.6,Abie,4.0
-119.444785612938,49.6709962737424,22.9,5.2,Lari,4.0
-118.284383165676,51.8799441095025,17.8,97.3,Abie,4.0
-117.423144511416,50.7786085096172,14.3,82.2,Abie,4.0
-122.573700006994,52.5046400006886,19.0,23.9,Pinu,4.0
-120.873670001071,55.8883700030867,11.8,39.0,Popu,4.0
-118.335604588224,50.6433795424501,19.6,48.8,Tsug,4.0
-128.183599996209,55.1123500027737,15.3,83.0,Tsug,4.0
-115.153576003498,49.2022139986994,14.5,79.2,Pseu,4.0
-122.98243999521,53.8516299983826,17.6,41.6,Pinu,4.0
-119.571166592455,49.2568039024423,23.6,35.2,Pseu,4.0
-120.795101997898,52.1665159972489,16.8,57.2,Pice,4.0
-121.801590006422,50.6703000001052,10.0,4.0,Pseu,4.0
-119.295846931635,50.3575933458205,22.4,5.3,Pinu,4.0
-122.477490005025,52.8195000012649,12.0,53.2,Pseu,4.0
-121.395236377054,50.3516269448656,20.9,11.2,Pseu,4.0
-123.788952003268,53.4024420019084,13.9,39.4,Pinu,4.0
-117.569342993076,50.7351890013445,14.3,82.2,Abie,4.0
-121.69183000416,51.8923900004187,13.8,12.2,Popu,4.0
-125.20978000386,59.303440000462,13.9,53.2,Popu,4.0
-129.11059999448,56.2740900000383,16.7,113.0,Tsug,4.0
-119.725871997793,49.0159639969284,16.2,19.5,Pseu,4.0
-125.484917980649,52.4888696306784,18.6,27.4,Pinu,4.0
-124.78734680459,50.6230041121723,19.6,4.0,Pseu,4.0
-121.937139995261,51.5484199993865,13.8,1.4,Pinu,4.0
-125.935702670262,54.407803935503,10.5,27.7,Pinu,4.0
-120.849020855004,51.1250916643002,14.8,23.8,Pseu,4.0
-119.436388942525,50.1773151344137,23.1,3.6,Pseu,4.0
-121.599930000283,55.8701999956786,11.4,82.7,Popu,4.0
-123.435119998741,53.8095800037918,18.6,53.2,Pinu,4.0
-121.030930000557,59.434559999707,16.9,82.4,Pice,4.0
-124.827893004114,49.2891880022099,18.3,84.4,Pseu,4.0
-123.900999998711,53.3877700000799,19.0,18.8,Pinu,4.0
-121.800220202413,49.2872046367709,11.4,69.6,Pseu,4.0
-121.567550007794,52.8721099964418,11.2,76.8,Abie,4.0
-125.973862498331,49.7522406230694,19.4,0.0,Pseu,4.0
-121.383770998812,49.2412659982421,17.2,19.0,Pseu,4.0
-115.194379992553,49.0120700008063,19.0,6.2,Pseu,4.0
-122.52610999943,53.1625499959468,5.0,56.2,Betu,4.0
-121.013753007079,55.0617139982594,11.4,82.7,Pinu,4.0
-126.536488484934,50.3762299361771,9.0,207.6,Tsug,4.0
-122.46366000131,52.8214099994948,12.0,53.2,Pseu,4.0
-117.446279994179,49.9950999968254,20.1,40.4,Pseu,4.0
-119.478023993512,49.263954003,10.2,3.4,Pseu,4.0
-120.780404305626,49.4401596713749,19.1,70.0,Pinu,4.0
-121.489380004062,51.4342300033012,17.3,25.0,Pseu,4.0
-117.731350005357,49.9542300016714,6.5,19.4,Pseu,4.0
-122.852729005705,50.5584299982111,19.6,50.7,Pseu,4.0
-120.409129996328,55.8700500005711,12.0,69.0,Popu,4.0
-125.827436691061,53.8016888871141,1.8,12.9,Pinu,4.0
-122.290790002168,51.6574299960247,4.1,36.2,Pseu,4.0
-122.11068999724,56.053370000417,12.8,29.3,Pice,4.0
-124.931639998839,49.2464320029575,19.3,6.6,Pseu,4.0
-117.51844599617,49.9922630007722,20.1,40.4,Abie,4.0
-117.9622129983,50.99592000097,19.2,50.6,Abie,4.0
-123.15386999904,52.00098000082,4.0,20.1,Pseu,4.0
-120.709830001562,58.5527100028491,16.6,44.2,Lari,4.0
-123.545590002624,51.6745100002273,14.8,15.8,Pinu,4.0
-121.247360005155,56.3731899991762,10.4,13.2,Popu,4.0
-125.023197140014,49.4031491021937,15.7,67.6,Pseu,4.0
-121.375258306351,50.4102044094546,23.7,25.0,Pseu,4.0
-123.136550006449,51.9525300032444,4.0,20.1,Pseu,4.0
-124.760303302199,50.6533161275358,19.6,4.0,Abie,4.0
