X,Y,Tm,P,tree_genus,BURNCLAS
-101.982417016702,56.07948027833,19.7,47.6,Pice,4.0
-93.6912985128876,54.1652133874152,20.7,73.8,Pice,4.0
-96.2189453039351,49.3073456577209,11.0,14.0,Popu,4.0
-95.76822499504,52.5190201777267,20.1,49.8,Pice,4.0
-96.6636815174977,54.9779484804868,20.2,20.6,Popu,4.0
-95.5835014113927,49.9001597747565,17.4,87.9,Pinu,4.0
-95.7210263032025,55.9219170039668,18.3,60.4,Pice,4.0
-100.266574522947,54.3894868799961,21.1,111.6,Lari,4.0
-99.4624267661824,53.4232294524635,19.9,56.5,Pinu,4.0
-96.1450651668397,56.2473920085855,18.3,60.4,Pice,4.0
-96.0293418352434,52.0523815008125,20.1,49.8,Pinu,4.0
-97.953410166395,54.583097617369,16.8,31.7,Pinu,4.0
-100.268177855356,52.0100034290004,9.7,153.5,Popu,4.0
-95.2678232984888,54.9557409121098,7.4,72.2,Pice,4.0
-97.5891746906475,55.2332392035063,19.9,33.5,Pice,4.0
-98.4703585406096,55.2490958896409,19.9,33.5,Pice,4.0
-101.462622401295,58.6598607731746,13.3,61.5,Pice,4.0
-92.5122332049316,56.1709522437955,18.3,60.4,Pice,4.0
-101.24945217518,53.8101266105341,9.3,42.6,Popu,4.0
-96.3835056350021,51.557936485104,24.9,0.0,Pinu,4.0
-100.469385516347,56.6557277123827,13.2,62.9,Pice,4.0
-95.4754804823343,50.4978547191863,18.6,56.4,Pinu,4.0
-100.841885478703,56.8351715049624,18.7,56.3,Pice,4.0
-94.8269511806481,54.841619215691,16.6,113.6,Pice,4.0
-101.151752730679,53.9702180445747,21.1,111.6,Pinu,4.0
-95.4975441588377,49.9513746822904,4.5,21.0,Acer,4.0
-96.0061211997309,52.2983241299747,20.1,49.8,Pinu,4.0
-101.059122408265,55.102014893887,21.0,66.0,Pinu,4.0
-98.4543475872662,54.9948779929775,20.2,20.6,Pice,4.0
-101.688544007632,55.7998923090749,19.7,47.6,Pice,4.0
-95.5643347765185,49.8951598033905,17.6,79.3,Popu,4.0
-96.7133869764513,54.390352708187,20.2,20.6,Pice,4.0
-94.2336911930895,56.4957467367458,18.3,60.4,Pice,4.0
-101.860563873477,55.9533602628284,19.7,47.6,Pinu,4.0
-101.362982414339,54.4446151234724,17.8,59.2,Lari,4.0
-94.5519197636018,54.5982816262545,20.7,73.8,Pinu,4.0
-97.4875758101645,55.7481885435876,19.9,33.5,Pice,4.0
-95.5372592669972,50.6556619388974,22.3,95.9,Pice,4.0
-94.3852812497083,53.8183712382173,20.7,73.8,Pinu,4.0
-94.7035671086234,53.7511737931659,20.7,73.8,Pice,4.0
-96.8719597688314,50.0039067684481,6.8,32.6,Popu,4.0
-96.2590882287983,50.5464124280773,5.0,18.0,Popu,4.0
-101.54929840902,55.5497341142437,16.6,87.9,Pinu,4.0
-97.6705165744453,55.5943141039661,8.1,7.6,Pice,4.0
-101.747629255735,56.8991034388072,18.7,53.4,Pice,4.0
-95.6235241018286,49.1274231536214,17.1,105.2,Pinu,4.0
-98.5478485589214,54.6843232500431,14.5,81.3,Pinu,4.0
-96.862948302262,51.4151579726719,12.2,8.2,Pinu,4.0
-97.0373449270278,53.9998156583323,20.5,33.6,Pinu,4.0
-99.5338180487084,53.9529515597205,19.9,56.5,Pinu,4.0
-98.8512945244645,55.8015440855898,6.9,19.2,Pice,4.0
-100.524870105947,55.5997885871933,18.7,56.3,Pice,4.0
-95.599538828858,50.0804470032799,-0.9,31.1,Popu,4.0
-101.999278318953,56.5322277205791,18.7,56.3,Pice,4.0
-95.6386982425885,56.1814962163145,18.3,60.4,Pice,4.0
-98.97867193484,55.889198969072,18.0,43.7,Pinu,4.0
-95.9072334146063,49.7678503110833,5.3,27.6,Popu,4.0
-95.3210012832014,49.6909934791751,12.4,79.6,Quer,4.0
-95.5301870233028,49.6346775512247,17.4,87.9,Popu,4.0
-99.8508498763415,55.170567540704,21.0,66.0,Pice,4.0
-95.2635014158404,49.6896046794311,12.4,79.6,Popu,4.0
-95.3764019092907,52.1534510249571,20.1,49.8,Pinu,4.0
-94.4387644883888,53.3645329002226,16.6,113.6,Pice,4.0
-101.897432959607,55.9226697242387,16.6,87.9,Pinu,4.0
-95.8289366630265,50.2730632872346,11.9,84.0,Popu,4.0
-100.076316461057,53.9073950752629,21.1,111.6,Pinu,4.0
-96.2946921835762,50.8339166912521,5.2,11.6,Popu,4.0
-100.926867104559,53.3240603267281,21.1,111.6,Pice,4.0
-96.5153610171075,52.3176705553935,15.7,41.4,Pinu,4.0
-98.4843484990231,55.2171001707955,20.2,20.6,Pice,4.0
-99.2726928835976,53.2160908798354,11.2,14.3,Pice,4.0
-95.5967800041663,50.1105074667705,20.9,30.7,Popu,4.0
-97.5615643419054,54.4380428444801,20.2,20.6,Pinu,4.0
-95.8470504204239,52.3801261385015,20.1,49.8,Pinu,4.0
-95.2348241333733,50.2806144036832,17.5,48.9,Betu,4.0
-98.7605178382149,51.7171074637309,6.4,3.2,Popu,4.0
-98.1867721492404,55.577183408413,14.1,110.4,Pinu,4.0
-96.0341279251667,50.4573322251512,1.4,41.9,Popu,4.0
-98.7085836613992,51.7723904917326,10.6,16.0,Popu,4.0
-100.302239227863,55.2542735234794,21.0,66.0,Pice,4.0
-95.8676257837497,52.1450357136336,20.1,49.8,Pinu,4.0
-95.1850508997164,49.3649340447192,12.4,79.6,Popu,4.0
-101.703248929394,55.813092465744,19.7,47.6,Pice,4.0
-94.4188507084615,54.6602928693427,16.6,113.6,Pinu,4.0
-99.6014905472139,53.859878036168,19.9,56.5,Pinu,4.0
-99.599095107021,53.8390625613969,19.9,56.5,Pinu,4.0
-101.54632929088,54.9162107845182,17.8,59.2,Pinu,4.0
-98.0599813279243,54.9543336618658,20.2,20.6,Pinu,4.0
-97.8303525537003,55.7924115934255,13.4,117.1,Pice,4.0
-96.7598039770906,50.1311547266322,6.8,32.6,Popu,4.0
-95.5115714571555,51.6227927523209,22.3,95.9,Pinu,4.0
-95.1851684562469,49.7423825800717,2.9,105.5,Popu,4.0
-94.5014349822388,54.5507447173244,16.6,113.6,Pice,4.0
-95.3378009998217,51.3278175122367,22.3,95.9,Pinu,4.0
-93.8177256921059,54.7990939157475,20.7,73.8,Popu,4.0
-101.215208333046,55.1010042403275,21.0,66.0,Pinu,4.0
-97.4331935424668,55.4130640074027,16.3,67.5,Pinu,4.0
-100.439463580005,54.8409404600979,21.0,66.0,Pice,4.0
-96.4114095419269,49.1381816556099,3.3,77.8,Popu,4.0
-98.6064543864092,54.9321184742621,11.1,20.5,Popu,4.0
-95.4273223182358,50.049458910194,5.8,131.7,Pinu,4.0
-99.0552224051465,56.5929524272225,15.0,108.1,Pinu,4.0
-95.7681733339965,52.5309626228809,20.1,49.8,Pinu,4.0
-100.442735560768,55.2411799279746,21.0,66.0,Pinu,4.0
-96.3143227431287,50.838103283033,5.2,11.6,Popu,4.0
-99.7639844768816,55.1284894314074,20.2,20.6,Pice,4.0
-95.4323931382613,50.5734933962683,5.0,18.0,Pinu,4.0
-95.0021519482776,54.0408413189869,20.7,73.8,Pinu,4.0
-98.4918485259284,55.2273779433948,19.9,33.5,Pice,4.0
-99.2279465252971,55.7830447291358,13.4,117.1,Pice,4.0
-94.4832459327859,54.5640508364333,20.7,73.8,Pice,4.0
-98.7471430542175,55.5694841154713,19.9,33.5,Pice,4.0
-96.2921306556422,51.4737461065472,24.9,0.0,Pinu,4.0
-96.1395761972249,56.2536511020656,18.3,60.4,Pice,4.0
-95.3553197068106,49.8370047436482,17.4,87.9,Acer,4.0
-95.6640576672838,50.1465485676701,22.0,78.6,Popu,4.0
-95.734581951054,51.7409474138071,22.3,95.9,Pinu,4.0
-94.4841627002554,54.5392879979496,20.7,73.8,Popu,4.0
-101.367287372571,52.6496615001742,21.2,72.7,Pice,4.0
-98.3808311319674,51.7759937388795,4.3,22.1,Popu,4.0
-97.0310841484143,55.6086896702731,15.9,154.8,Pice,4.0
-99.2319970431676,53.7463965819086,19.9,56.5,Pinu,4.0
-99.0393041533527,51.6540721384698,10.9,85.0,Popu,4.0
-100.592521539686,55.4123503444012,21.0,66.0,Pice,4.0
-94.6110202058696,53.8954394465172,20.7,73.8,Pinu,4.0
-96.866874513308,53.758405725953,20.5,33.6,Pice,4.0
-96.9366336132693,50.0146205357807,13.1,104.6,Popu,4.0
-95.205651889065,49.7982242028314,1.6,53.0,Abie,4.0
-95.5966150525984,51.8198117865916,22.3,95.9,Pinu,4.0
-94.4415792497801,54.5387731195881,16.6,113.6,Pice,4.0
-94.2789199993298,56.4850180362815,18.3,60.4,Pice,4.0
-95.7779729908474,56.2748822159873,11.2,108.6,Pice,4.0
-99.5398258802105,51.9287115483123,9.7,153.5,Popu,4.0
-100.146646238633,56.3728080391124,18.7,56.3,Pinu,4.0
-100.134000500673,51.7982720709864,9.7,153.5,Popu,4.0
-98.3815569025225,51.8087668836221,4.3,22.1,Popu,4.0
-101.121691553137,55.1380976548704,21.0,66.0,Pinu,4.0
-96.9972163385681,52.3515651438888,1.7,11.5,Acer,4.0
-101.260754546357,53.1946153299663,21.2,72.7,Pice,4.0
-94.6390286274444,53.8802958247138,15.6,77.2,Pice,4.0
-96.1451781163825,56.2532499128593,4.8,21.0,Pice,4.0
-95.4244163241698,52.0053892804427,20.1,49.8,Pice,4.0
-96.142565190081,56.2454475627707,18.3,60.4,Pice,4.0
-95.6806495584102,50.1304471246508,22.0,78.6,Popu,4.0
-97.5325476230807,51.4521685440433,4.3,22.1,Popu,4.0
-97.1012502601036,56.3526461128874,18.0,43.7,Pice,4.0
-97.8879624960884,55.8785979855479,18.0,43.7,Pinu,4.0
-99.5971419720751,51.9604514391698,16.5,128.0,Popu,4.0
-98.9049517133626,55.7845645129185,6.9,19.2,Pice,4.0
-98.2851801062151,54.3162787052925,16.8,31.7,Pice,4.0
-95.7307699372418,49.0600357485735,11.0,10.7,Pice,4.0
-100.068471694609,56.5621682027523,18.7,56.3,Pinu,4.0
-99.5497899072869,51.8332821272494,10.9,85.0,Popu,4.0
-101.579100477133,52.8304163409135,9.9,174.4,Popu,4.0
-100.636037938423,56.1869854072496,13.2,62.9,Pice,4.0
-100.342433513611,55.2165612833865,21.0,66.0,Pice,4.0
-96.274260736651,49.7454480602172,11.0,14.0,Popu,4.0
-97.180455387561,52.9491918631154,22.3,32.2,Pinu,4.0
-95.4908785911741,51.6227690822449,22.3,95.9,Pinu,4.0
-95.1125914398477,53.8884152843581,20.7,73.8,Pice,4.0
-95.589866772559,54.8958481790008,16.6,113.6,Popu,4.0
-96.2897583090199,49.3723293590234,21.1,75.4,Pice,4.0
-96.2440795881973,50.0679408787554,3.4,90.2,Popu,4.0
-95.7800182245077,50.7942396735444,22.3,95.9,Pinu,4.0
-95.8112012616554,51.0573917147128,1.4,41.9,Popu,4.0
-100.620954931599,54.2005535051265,9.3,42.6,Pice,4.0
-101.159810808455,55.7171027188828,15.4,88.6,Pice,4.0
-98.4202076679202,55.2049338575086,14.5,81.3,Pice,4.0
-95.2435014826394,49.6965491514651,20.9,80.8,Popu,4.0
-95.2793903559675,53.9039556394333,16.6,113.6,Pinu,4.0
-95.2561234368142,49.7101176448658,20.9,80.8,Popu,4.0
-95.5375003920926,56.0348265002183,18.3,60.4,Pice,4.0
-101.279656235054,55.7923930026379,18.7,56.3,Pice,4.0
-95.6696889971723,51.253721987534,22.3,95.9,Pice,4.0
-101.787989070085,55.9690587990599,19.7,47.6,Pinu,4.0
-96.1499162135229,56.2543260664175,11.2,108.6,Pice,4.0
-95.6381881662257,49.7705567840142,20.9,30.7,Pice,4.0
-95.4702802239795,52.0149057567274,15.7,41.4,Pinu,4.0
-100.285582992058,54.5227566727027,21.1,111.6,Popu,4.0
-95.604155902202,54.8909447847354,16.6,113.6,Popu,4.0
-98.710913669017,51.779063066532,6.4,3.2,Popu,4.0
-101.377233468941,54.3976262908213,9.2,7.4,Pice,4.0
-99.5116988739804,53.4513292421916,19.9,56.5,Pinu,4.0
-99.1746184420892,56.193637833684,18.0,43.7,Pice,4.0
-95.4596210584283,52.0482157087496,20.1,49.8,Pinu,4.0
-96.3784972977595,49.2634918739752,3.3,65.2,Popu,4.0
-96.928222654352,53.5412448227008,20.1,49.8,Pice,4.0
-96.2220689959975,52.0672592129533,15.7,41.4,Pinu,4.0
-97.4837368420954,51.2147638219635,4.3,22.1,Popu,4.0
-100.981906296115,54.3853479544856,21.1,111.6,Pice,4.0
-101.825575596688,55.85568070438,16.6,87.9,Pice,4.0
-95.8675873831883,52.0304378769843,20.1,49.8,Pinu,4.0
-101.862920948129,55.8545062455803,19.7,47.6,Pinu,4.0
-95.1907774731483,54.0411771864072,16.6,113.6,Pinu,4.0
-96.5152722475346,56.2860531918884,18.0,43.7,Pice,4.0
-100.944085973597,52.5946158736948,9.9,174.4,Lari,4.0
-93.5702992173434,55.8508592898387,18.3,60.4,Pice,4.0
-98.4006366402024,51.7693403273724,4.3,22.1,Lari,4.0
-101.469650895872,54.8665593792544,15.6,94.4,Pice,4.0
-95.4965192009108,49.8540768163785,17.4,87.9,Pice,4.0
-101.794656098481,56.0385032255497,19.7,47.6,Pice,4.0
-95.1694635798561,49.7252531413174,20.9,80.8,Abie,4.0
-101.17228989381,57.2608088726939,18.7,53.4,Pice,4.0
-99.3988392187211,54.8321215705917,20.2,20.6,Pice,4.0
-96.2012311781942,50.0006691970613,4.9,27.3,Popu,4.0
-100.441887427295,55.2472459616452,21.0,66.0,Pinu,4.0
-98.9264033904676,52.3950651430748,22.2,82.8,Pice,4.0
-98.6850595136367,54.6925765676772,20.2,20.6,Pice,4.0
-98.1423018594865,51.2506760437108,4.3,22.1,Popu,4.0
-99.8619545895239,53.4295743587675,19.9,56.5,Pinu,4.0
-99.6240403731144,56.4825898216351,6.9,12.4,Pice,4.0
-97.6407607050897,54.4751543343378,16.8,31.7,Pinu,4.0
-95.2165571361083,49.7051603085254,4.9,13.3,Frax,4.0
-99.6572556972306,56.4767970841397,6.9,12.4,Pice,4.0
-94.6287785819263,53.8667724227171,7.4,72.2,Pice,4.0
-101.39631647835,54.6090595080751,9.2,7.4,Pice,4.0
-98.2319137639901,54.7055600148523,16.8,31.7,Pice,4.0
-95.7489009410657,50.6936555512743,22.3,95.9,Pinu,4.0
-97.4518935576131,55.1569708916742,19.9,33.5,Pinu,4.0
-100.9069529833,56.1112193490703,13.2,62.9,Pice,4.0
-95.2326400132465,49.7486730000641,12.4,79.6,Popu,4.0
-101.113750059545,55.2632804213637,21.0,66.0,Pinu,4.0
-99.6905748054807,54.6445747744668,20.2,20.6,Pice,4.0
-101.670748917799,55.794481475779,19.7,47.6,Pice,4.0
-97.8731821822785,54.5958402077666,11.1,20.5,Pice,4.0
-98.4928286218042,55.4447817130705,19.9,33.5,Pice,4.0
-100.63884688168,55.0886804394972,21.0,66.0,Pinu,4.0
-96.1521775576885,56.2748601298194,11.2,108.6,Pice,4.0
-95.8636493878601,51.0639144942449,1.4,41.9,Popu,4.0
-100.650569551499,55.4823298556866,19.7,47.6,Pice,4.0
-99.5522316503552,55.7435045541361,14.1,110.4,Pinu,4.0
-97.368586361563,54.4586098306605,14.5,81.3,Pice,4.0
-94.100562703896,53.8322622004012,20.7,73.8,Popu,4.0
-98.3399816661188,54.5042970724207,16.8,31.7,Pice,4.0
-98.8774055425182,55.7982107131443,18.0,43.7,Pice,4.0
-112.765284370359,61.1034019572785,13.6,50.4,Pice,4.0
-116.204430901232,60.8094306163243,16.8,72.8,Pinu,4.0
-122.783594390126,60.9031458997732,18.9,44.2,Pice,4.0
-122.302270390504,61.2226584397635,18.9,44.2,Pice,4.0
-115.869584079179,63.2771945002311,18.4,34.2,Popu,4.0
-115.955715261104,63.45714214008,15.0,4.2,Pinu,4.0
-127.294682880481,65.3650434302727,15.0,70.8,Betu,4.0
-113.113880158101,58.5071687007176,18.8,30.2,Pice,4.0
-111.208082168389,58.9107690496737,19.5,20.4,Pice,4.0
-111.553687053363,59.0171916364117,19.5,20.4,Popu,4.0
-112.376324758377,59.3506476709061,19.9,71.4,Pinu,4.0
-113.963364710659,60.4684324789598,15.3,2.4,Pinu,4.0
-114.513111678976,60.4719135709486,16.8,68.0,Pice,4.0
-115.205080734577,60.3704934037151,16.8,68.0,Pice,4.0
-114.583901314573,60.4945864241327,16.8,68.0,Pinu,4.0
-111.97697668914,59.530039200389,19.9,71.4,Pinu,4.0
-111.64309583237,59.5797849803298,19.7,93.6,Pice,4.0
-135.00010895648,63.450083026548,14.9,28.8,Pice,4.0
-133.396139754934,64.0595407143328,13.8,63.0,Abie,4.0
-135.348688697256,63.624097746545,14.9,28.8,Pice,4.0
-135.310417004667,63.8868059897595,14.9,28.8,Pice,4.0
-137.65818231328,65.2878897014325,14.3,33.4,Pice,4.0
-138.056892920295,65.4544943006291,14.3,33.4,Pice,4.0
-136.733602602682,66.3715374081131,14.0,0.0,Pice,4.0
-139.4811985687,67.0098890296086,15.3,27.9,Pice,4.0
-139.73886669442,67.8178964279002,15.3,27.9,Pice,4.0
-107.932103797819,53.9387932295963,18.5,38.4,Pice,4.0
-69.76,46.13,-2.5,26.2,Abie,0.0
-104.01,60.62,12.8,52.1,Pice,0.0
-91.93,56.9,11.2,108.6,Lari,0.0
-101.84,61.17,-21.2,1.2,Pice,0.0
-101.77,65.61,6.4,38.9,Pice,0.0
-92.56,66.2,-23.3,8.2,Pice,0.0
-112.66,60.61,-0.9,12.2,Popu,0.0
-65.2,52.51,14.4,69.3,Pice,0.0
-57.24,52.24,14.8,71.7,Pice,0.0
-135.33,68.74,4.6,0.0,Pice,0.0
-106.78,50.84,-6.9,31.1,Popu,0.0
-84.06,64.05,-24.3,19.0,Pice,0.0
-121.28,53.34,10.2,51.6,Pice,0.0
-120.79,53.54,-3.2,28.6,Pinu,0.0
-124.84,65.91,4.8,29.9,Pice,0.0
-60.47,51.93,-18.7,89.2,Pice,0.0
-127.46,55.87,2.5,54.1,Abie,0.0
-117.21,56.75,3.0,27.5,Popu,0.0
-139.62,69.34,-3.8,30.0,Pice,0.0
-61.78,51.5,15.7,18.4,Pice,0.0
-68.17,68.82,-16.6,17.4,Pice,0.0
-92.9,49.48,-7.6,10.2,Pinu,0.0
-95.66,61.44,-2.2,32.8,Pice,0.0
-92.1,67.72,-24.9,7.4,Pice,0.0
-130.49,62.45,10.1,93.7,Abie,0.0
-61.7,53.62,18.0,53.6,Pice,0.0
-81.53,44.2,-1.6,87.6,Popu,0.0
-134.57,59.83,-9.6,58.4,Abie,0.0
-102.85,51.4,-11.1,5.0,Popu,0.0
-102.88,67.56,-29.5,14.6,Pice,0.0
-67.59,54.36,13.9,78.6,Pice,0.0
-136.63,62.51,-20.5,9.0,Pice,0.0
-133.31,69.13,12.7,21.2,Pice,0.0
-70.29,54.22,-8.7,18.8,Pice,0.0
-103.94,52.02,15.9,95.5,Popu,0.0
-76.47,69.71,-27.0,2.1,Pice,0.0
-81.4,49.29,-2.7,45.9,Pice,0.0
-56.15,53.31,-0.8,123.8,Pice,0.0
-118.36,51.2,14.3,11.3,Pice,0.0
-109.4,53.82,-9.7,12.5,Popu,0.0
-120.3,60.44,-15.2,34.0,Pinu,0.0
-97.77,49.53,12.1,74.3,Faxe,0.0
-125.45,53.7,11.0,10.2,Pinu,0.0
-108.65,64.88,12.8,17.7,Pice,0.0
-95.42,60.1,-22.1,1.8,Pice,0.0
-114.68,63.22,11.2,48.2,Pice,0.0
-104.37,64.54,-24.9,8.5,Pice,0.0
-79.38,45.58,21.1,29.6,Lari,0.0
-99.79,58.94,16.4,4.1,Pice,0.0
-72.89,45.84,-6.2,32.5,Genc,0.0
-74.67,48.25,10.9,126.8,Betu,0.0
-123.75,55.1,-7.9,59.1,Pinu,0.0
-80.25,71.3,-20.0,28.4,Pice,0.0
-121.21,62.55,15.9,114.6,Popu,0.0
-74.62,53.19,-22.2,48.5,Genc,0.0
-135.95,66.95,-20.2,0.0,Pice,0.0
-95.82,54.43,-3.7,57.4,Pinu,0.0
-109.1,62.48,-16.1,36.4,Pice,0.0
-132.47,58.49,-8.9,6.3,Abie,0.0
-75.26,49.37,10.2,60.8,Betu,0.0
-123.27,62.74,-26.9,0.0,Popu,0.0
-76.04,56.53,12.0,67.0,Pice,0.0
-75.68,49.31,-3.5,43.6,Pice,0.0
-91.57,55.82,14.7,10.5,Pice,0.0
-122.42,62.75,-3.8,60.8,Popu,0.0
-118.07,55.28,14.4,32.4,Popu,0.0
-100.36,59.96,9.0,12.8,Pice,0.0
-72.0,50.52,-7.7,13.5,Pice,0.0
-76.3,49.76,15.9,118.2,Genh,0.0
-121.41,59.03,-20.0,22.0,Pice,0.0
-133.07,58.2,2.4,20.3,Popu,0.0
-116.19,51.24,11.3,30.8,Pinu,0.0
-74.15,53.47,13.3,89.5,Genc,0.0
-62.62,51.58,-16.9,5.8,Pice,0.0
-82.59,67.78,-6.2,22.1,Pice,0.0
-56.47,48.91,10.0,2.9,Pice,0.0
-102.12,52.72,16.8,87.7,Popu,0.0
-131.58,68.45,-27.8,30.4,Pice,0.0
-106.28,50.92,-7.7,4.8,Popu,0.0
-100.65,49.64,5.1,61.0,Popu,0.0
-127.77,66.34,15.7,0.0,Pice,0.0
-108.23,50.71,1.6,26.0,Popu,0.0
-114.44,52.17,13.1,115.5,Popu,0.0
-98.39,56.98,-14.1,16.4,Pice,0.0
-101.03,58.83,-22.1,5.2,Pice,0.0
-126.24,60.64,-14.3,48.0,Pice,0.0
-89.24,55.35,-19.0,70.6,Popu,0.0
-124.89,49.6,11.9,26.0,Pseu,0.0
-112.94,50.59,-11.2,15.0,Popu,0.0
-107.26,57.53,-9.9,18.1,Pinu,0.0
-139.34,63.71,2.1,13.4,Pice,0.0
-133.89,62.54,-5.8,9.4,Abie,0.0
-77.61,51.1,9.9,46.2,Pice,0.0
-126.23,59.94,14.6,88.8,Pice,0.0
-112.48,58.71,-18.1,12.3,Popu,0.0
-77.7,61.32,-5.1,19.9,Pice,0.0
-128.85,65.52,-3.1,21.5,Pice,0.0
-103.57,53.33,1.1,70.5,Popu,0.0
-123.86,65.95,-8.4,24.3,Pice,0.0
-84.53,53.09,13.9,61.8,Pice,0.0
-106.86,49.67,10.7,141.0,Popu,0.0
-81.02,70.88,-22.6,28.4,Pice,0.0
-84.17,63.7,-15.1,47.8,Pice,0.0
-135.26,69.27,-11.5,0.0,Pice,0.0
-57.55,47.71,15.7,116.2,Pice,0.0
-98.01,55.07,7.9,42.6,Pinu,0.0
-96.38,68.86,2.2,13.5,Pice,0.0
-86.64,54.35,1.0,8.2,Pice,0.0
-123.52,59.41,15.4,132.2,Pice,0.0
-122.85,48.43,8.2,105.4,Pseu,0.0
-68.53,70.42,-28.1,7.6,Pice,0.0
-80.78,72.14,-30.9,0.0,Pice,0.0
-71.37,47.81,14.5,160.0,Abie,0.0
-71.38,67.4,4.6,32.1,Pice,0.0
-113.33,67.09,12.1,26.2,Pice,0.0
-122.79,51.65,2.0,13.8,Pinu,0.0
-102.43,54.67,-20.0,26.0,Pice,0.0
-113.1,58.3,-13.2,10.2,Lari,0.0
-67.97,65.55,-24.6,7.6,Pice,0.0
-96.83,58.37,2.7,27.4,Pice,0.0
-77.67,49.39,16.5,75.5,Genc,0.0
-68.69,58.72,-21.7,9.6,Pice,0.0
-116.42,66.24,-28.1,7.8,Pice,0.0
-67.39,56.32,-20.8,3.5,Pice,0.0
-69.62,68.02,-0.8,58.7,Pice,0.0
-111.31,66.75,-1.1,24.6,Pice,0.0
-114.48,52.92,12.5,13.2,Popu,0.0
-66.82,53.47,-14.9,66.0,Genc,0.0
-114.25,52.95,0.7,32.4,Popu,0.0
-107.01,64.15,6.2,24.6,Pice,0.0
-79.22,49.55,5.8,125.6,Pice,0.0
-118.83,72.91,-30.9,3.9,Pice,0.0
-60.51,45.89,10.3,114.1,Pice,0.0
-66.49,56.12,-21.7,23.0,Pice,0.0
-70.6,50.62,15.3,128.6,Pice,0.0
-131.12,69.77,-2.1,16.5,Pice,0.0
-104.36,65.49,-7.6,4.6,Pice,0.0
-94.22,50.98,20.4,113.8,Pinu,0.0
-94.77,63.31,5.7,15.4,Pice,0.0
-96.13,61.21,11.0,50.0,Pice,0.0
-72.82,49.85,-3.4,20.5,Genc,0.0
-115.79,60.78,9.2,19.4,Pinu,0.0
-84.34,49.47,16.4,90.5,Pice,0.0
-62.79,45.61,3.3,84.5,Abie,0.0
-94.77,49.69,-11.6,23.3,Popu,0.0
-86.88,71.14,-29.3,4.8,Pice,0.0
-124.14,54.95,-3.3,15.0,Pinu,0.0
-129.17,55.88,1.7,26.0,Tsug,0.0
-109.26,56.02,-4.4,29.2,Pice,0.0
-64.89,62.66,-19.5,51.0,Pice,0.0
-61.25,45.59,0.5,89.6,Pice,0.0
-126.09,62.17,14.2,62.7,Abie,0.0
-78.99,46.97,20.8,32.2,Betu,0.0
-82.38,49.69,-3.5,34.4,Pinu,0.0
-100.39,53.72,-15.8,25.9,Pice,0.0
-122.57,69.74,-25.6,1.0,Pice,0.0
-128.58,63.2,1.2,51.0,Abie,0.0
-93.04,70.64,-9.2,18.6,Pice,0.0
-95.05,49.64,17.5,48.9,Popu,0.0
-108.37,60.74,-2.7,16.4,Betu,0.0
-120.74,54.64,10.1,33.0,Pinu,0.0
-78.81,44.14,2.1,27.2,Malu,0.0
-71.64,55.35,-19.4,0.8,Pice,0.0
-111.29,67.24,-1.1,24.6,Pice,0.0
-92.06,53.23,1.2,61.5,Pice,0.0
-86.08,53.69,9.6,64.8,Pice,0.0
-72.0,45.77,-0.9,27.2,Abie,0.0
-130.09,56.03,6.0,41.0,Tsug,0.0
-113.69,62.93,-7.6,3.8,Pinu,0.0
-97.02,53.03,-11.7,7.0,Pice,0.0
-108.13,49.05,-5.4,54.0,Popu,0.0
-60.45,53.5,-0.6,154.4,Pice,0.0
-106.68,54.76,0.5,92.8,Popu,0.0
-112.91,65.55,6.4,24.5,Pice,0.0
-100.0,58.22,2.9,27.4,Pice,0.0
-70.7,58.09,13.6,55.4,Pice,0.0
-108.67,58.64,8.5,10.8,Popu,0.0
-114.79,59.33,-14.2,25.2,Pice,0.0
-78.33,51.85,-19.4,12.0,Pice,0.0
-105.47,65.78,12.7,28.3,Pice,0.0
-90.15,55.15,18.2,19.3,Lari,0.0
-101.06,60.4,-26.6,4.3,Pice,0.0
-98.73,51.91,1.4,10.9,Lari,0.0
-96.85,51.12,-12.0,22.3,Popu,0.0
-137.64,66.69,-7.1,42.2,Pice,0.0
-117.72,70.64,-16.9,32.9,Pice,0.0
-84.26,53.14,-0.3,51.3,Pice,0.0
-100.77,51.99,0.6,25.6,Popu,0.0
-81.53,63.68,-29.3,4.4,Pice,0.0
-118.35,50.57,1.4,107.5,Tsug,0.0
-112.23,72.09,-15.4,9.2,Pice,0.0
-132.25,65.44,17.8,3.9,Pice,0.0
-90.48,56.69,18.2,19.3,Betu,0.0
-112.28,55.99,-8.2,5.8,Popu,0.0
-67.22,49.89,6.3,162.1,Pice,0.0
-113.49,55.82,16.6,49.2,Popu,0.0
-65.18,47.41,-5.2,112.0,Pice,0.0
-63.98,52.76,14.9,27.7,Pice,0.0
-118.44,61.95,-16.4,31.2,Pinu,0.0
-74.88,68.95,2.3,25.5,Pice,0.0
-103.1,69.39,-30.2,5.0,Pice,0.0
-112.09,63.29,-16.1,36.4,Pice,0.0
-70.92,65.39,4.6,32.1,Pice,0.0
-83.65,51.4,-4.1,72.3,Pice,0.0
-77.42,51.59,15.3,82.1,Genc,0.0
-93.88,51.65,15.6,138.8,Pice,0.0
-125.45,59.18,-8.4,23.0,Pinu,0.0
-121.74,58.95,-13.4,5.4,Pice,0.0
-114.57,53.73,1.0,30.8,Popu,0.0
